id,original_language,title,genre_list,cast_list,crew_list,comp_list,comb
33157,en,Waterloo,History Action Drama ,"NapoleonBonaparte ArthurWellesley,DukeofWellington LouisXVIII ",Sergey Bondarchuk,ParamountPictures DinodeLaurentiisCinematografica Mosfilm ,"History Action Drama NapoleonBonaparte ArthurWellesley,DukeofWellington LouisXVIII Sergey BondarchukParamountPictures DinodeLaurentiisCinematografica Mosfilm en"
290864,cn,Kung Fu Jungle,Crime Action Thriller ,HahouMo DetectiveLukYuen-Sum FungYu-Sau ,Teddy Chan,EmperorMotionPictures Heart&SoulProduction BeijingSilverMoonProductions ,Crime Action Thriller HahouMo DetectiveLukYuen-Sum FungYu-Sau Teddy ChanEmperorMotionPictures Heart&SoulProduction BeijingSilverMoonProductions cn
242166,en,Red Sky,Action Thriller ,"Butch""Cobra""Masters KarenBrooks TomCraig ",Mario Van Peebles,AldamisaEntertainment MVPFilms InvestCapitalFilmGroup LiveScreenPictures ,"Action Thriller Butch""Cobra""Masters KarenBrooks TomCraig Mario Van PeeblesAldamisaEntertainment MVPFilms InvestCapitalFilmGroup LiveScreenPictures en"
859,en,Dangerous Liaisons,Drama Romance ,MarquiseIsabelledeMerteuil VicomteSébastiendeValmont MadameMariedeTourvel ,Stephen Frears,LorimarFilmEntertainment WarnerBros. NFHProductions ,Drama Romance MarquiseIsabelledeMerteuil VicomteSébastiendeValmont MadameMariedeTourvel Stephen FrearsLorimarFilmEntertainment WarnerBros. NFHProductions en
83770,en,On the Road,Adventure Drama ,DeanMoriarty/NealCassady SalParadise/JackKerouac Marylou/LuAnneHenderson ,Walter Salles,AmericanZoetrope France2Cinéma VideoFilmes VanguardFilms Canal+ SPADFilms MK2Productions Film4 Ciné+ FranceTélévisions NomadicPictures Kramer&SigmanFilms JerryLeiderCompany ,Adventure Drama DeanMoriarty/NealCassady SalParadise/JackKerouac Marylou/LuAnneHenderson Walter SallesAmericanZoetrope France2Cinéma VideoFilmes VanguardFilms Canal+ SPADFilms MK2Productions Film4 Ciné+ FranceTélévisions NomadicPictures Kramer&SigmanFilms JerryLeiderCompany en
168,en,Star Trek IV: The Voyage Home,Science Fiction Adventure ,Admiral/CaptainJamesT.Kirk CaptainSpock Dr.LeonardMcCoy ,Leonard Nimoy,ParamountPictures ,Science Fiction Adventure Admiral/CaptainJamesT.Kirk CaptainSpock Dr.LeonardMcCoy Leonard NimoyParamountPictures en
1246,en,Rocky Balboa,Drama ,RockyBalboa Paulie RockyJr. ,Sylvester Stallone,ColumbiaPictures RevolutionStudios RogueMarble Metro-Goldwyn-Mayer(MGM) ,Drama RockyBalboa Paulie RockyJr. Sylvester StalloneColumbiaPictures RevolutionStudios RogueMarble Metro-Goldwyn-Mayer(MGM) en
4233,en,Scream 2,Horror Mystery ,DeweyRiley SidneyPrescott GaleWeathers ,Wes Craven,MiramaxFilms KonradPictures MavenEntertainment DimensionFilms ,Horror Mystery DeweyRiley SidneyPrescott GaleWeathers Wes CravenMiramaxFilms KonradPictures MavenEntertainment DimensionFilms en
174751,en,Jane Got a Gun,Action Drama Western ,JaneHammond DanFrost JohnBishop ,Gavin O'Connor,HandsomecharlieFilms UnanimousPictures StraightUpFilms 1821Pictures ScottPictures ,Action Drama Western JaneHammond DanFrost JohnBishop Gavin O'ConnorHandsomecharlieFilms UnanimousPictures StraightUpFilms 1821Pictures ScottPictures en
184098,en,Think Like a Man Too,Comedy Romance ,Isaac Dominic JeremyKern ,Tim Story,WillPackerProductions ,Comedy Romance Isaac Dominic JeremyKern Tim StoryWillPackerProductions en
2069,en,The Whole Nine Yards,Comedy Crime ,"Jimmy""TheTulip""Tudeski Nicholas""Oz""Oseransky SophieOseransky ",Jonathan Lynn,FranchisePictures WarnerBros. MorganCreekProductions NineYardsProductions RationalPackagingCompany LansdownFilms ,"Comedy Crime Jimmy""TheTulip""Tudeski Nicholas""Oz""Oseransky SophieOseransky Jonathan LynnFranchisePictures WarnerBros. MorganCreekProductions NineYardsProductions RationalPackagingCompany LansdownFilms en"
1788,en,Footloose,Drama Family Music Romance ,RenMcCormack ReverendShawMoore ViMoore ,Herbert Ross,ParamountPictures IndieProdCompanyProductions ,Drama Family Music Romance RenMcCormack ReverendShawMoore ViMoore Herbert RossParamountPictures IndieProdCompanyProductions en
11635,en,Old School,Comedy ,MitchMartin Frank Beanie ,Todd Phillips,DreamWorksSKG TheMontecitoPictureCompany ,Comedy MitchMartin Frank Beanie Todd PhillipsDreamWorksSKG TheMontecitoPictureCompany en
177,en,The Fisher King,Comedy Drama ,JackLucas HenrySagan'Parry' AnneNapolitano ,Terry Gilliam,TriStarPictures ,Comedy Drama JackLucas HenrySagan'Parry' AnneNapolitano Terry GilliamTriStarPictures en
3600,en,I Still Know What You Did Last Summer,Horror Mystery Thriller ,JulieJames RayBronson Tyrell ,Danny Cannon,ColumbiaPictures MandalayEntertainment SummerKnowledgeLLC ,Horror Mystery Thriller JulieJames RayBronson Tyrell Danny CannonColumbiaPictures MandalayEntertainment SummerKnowledgeLLC en
2621,en,Return to Me,Romance Comedy Drama ,BobRueland GraceBriggs MartyO'Reilly ,Bonnie Hunt,Metro-Goldwyn-Mayer(MGM) JLTProductions ,Romance Comedy Drama BobRueland GraceBriggs MartyO'Reilly Bonnie HuntMetro-Goldwyn-Mayer(MGM) JLTProductions en
10358,en,Zack and Miri Make a Porno,Comedy ,Zack Miri Betsy ,Kevin Smith,BlueAskew ViewAskewProductions ,Comedy Zack Miri Betsy Kevin SmithBlueAskew ViewAskewProductions en
10480,en,Nurse Betty,Comedy Crime Thriller ,BettySizemore Charlie Wesley ,Neil LaBute,GramercyPictures USAFilms Intermedia ,Comedy Crime Thriller BettySizemore Charlie Wesley Neil LaButeGramercyPictures USAFilms Intermedia en
10313,en,The Men Who Stare at Goats,Comedy War ,LynCassady BobWilton BillDjango ,Grant Heslov,BBCFilms SmokeHouse RubyFilms ,Comedy War LynCassady BobWilton BillDjango Grant HeslovBBCFilms SmokeHouse RubyFilms en
18828,en,Double Take,Adventure Drama Action Comedy Romance ,DarylChase FreddyTiffany Chloe ,George Gallo,TouchstonePictures ,Adventure Drama Action Comedy Romance DarylChase FreddyTiffany Chloe George GalloTouchstonePictures en
3558,en,"Girl, Interrupted",Drama ,SusannaKaysen LisaRowe GeorginaTuskin ,James Mangold,ColumbiaPicturesCorporation 3ArtsEntertainment GlobalEntertainmentProductionsGmbH&CompanyMedienKG RedWagonEntertainment ,Drama SusannaKaysen LisaRowe GeorginaTuskin James MangoldColumbiaPicturesCorporation 3ArtsEntertainment GlobalEntertainmentProductionsGmbH&CompanyMedienKG RedWagonEntertainment en
13476,en,Win a Date with Tad Hamilton!,Comedy Romance ,TadHamilton RosaleeFutch PeteMonash ,Robert Luketic,DreamWorksSKG ,Comedy Romance TadHamilton RosaleeFutch PeteMonash Robert LuketicDreamWorksSKG en
10208,en,Muppets from Space,Fantasy Comedy Science Fiction Family ,KermittheFrog Gonzo PepethePrawn ,Tim Hill,"ColumbiaPictures JimHensonCompany,The ","Fantasy Comedy Science Fiction Family KermittheFrog Gonzo PepethePrawn Tim HillColumbiaPictures JimHensonCompany,The en"
24961,en,The Wiz,Adventure Family Fantasy Music ,Dorothy Scarecrow Tinman ,Sidney Lumet,UniversalPictures MotownProductions ,Adventure Family Fantasy Music Dorothy Scarecrow Tinman Sidney LumetUniversalPictures MotownProductions en
20697,en,Ready to Rumble,Action Comedy Drama ,GordieBoggs SeanDawkins JimmyKing ,Brian Robbins,BelAirEntertainment WarnerBros. ,Action Comedy Drama GordieBoggs SeanDawkins JimmyKing Brian RobbinsBelAirEntertainment WarnerBros. en
20761,en,Play It to the Bone,Comedy Drama ,CesarDominguez VinceBoudreau GracePasic ,Ron Shelton,TouchstonePictures ,Comedy Drama CesarDominguez VinceBoudreau GracePasic Ron SheltonTouchstonePictures en
70868,en,I Don't Know How She Does It,Romance Comedy ,KateReddy JackAbelhammer JanineLoPietro ,Douglas McGrath,TheWeinsteinCompany ,Romance Comedy KateReddy JackAbelhammer JanineLoPietro Douglas McGrathTheWeinsteinCompany en
43593,en,Piranha 3D,Comedy Horror ,JulieForester NovakRadzinsky DerrickJones ,Alexandre Aja,TheWeinsteinCompany AtmosphereEntertainmentMM ChakoFilmCompany DimensionFilms IntellectualPropertiesWorldwide Aja/LevasseurProductions ,Comedy Horror JulieForester NovakRadzinsky DerrickJones Alexandre AjaTheWeinsteinCompany AtmosphereEntertainmentMM ChakoFilmCompany DimensionFilms IntellectualPropertiesWorldwide Aja/LevasseurProductions en
6478,en,Beyond the Sea,Drama Music ,BobbyDarin SandraDee(MrsDarin) SteveBlauner ,Kevin Spacey,Lionsgate ,Drama Music BobbyDarin SandraDee(MrsDarin) SteveBlauner Kevin SpaceyLionsgate en
40688,en,Meet the Deedles,Animation Comedy Family ,PhilDeedle Capt.DouglasPine FrankSlater ,Steve Boyum,WaltDisneyPictures ,Animation Comedy Family PhilDeedle Capt.DouglasPine FrankSlater Steve BoyumWaltDisneyPictures en
26672,en,The Thief and the Cobbler,Adventure Fantasy Animation Science Fiction Family ,ZigzagtheGrandVizier(voice) KingNod(voice) TacktheCobbler ,Richard Williams,MiramaxFilms AlliedFilmmakers RichardWilliamsProductions ,Adventure Fantasy Animation Science Fiction Family ZigzagtheGrandVizier(voice) KingNod(voice) TacktheCobbler Richard WilliamsMiramaxFilms AlliedFilmmakers RichardWilliamsProductions en
45881,en,The Bridge of San Luis Rey,Romance Drama ,BrotherJuniper ViceroyofPeru TheMarquesa ,Mary McGuckian,,Romance Drama BrotherJuniper ViceroyofPeru TheMarquesa Mary McGuckianen
41283,en,Faster,Crime Drama Action Thriller ,Driver Cop Lily ,"George Tillman, Jr.",CastleRockEntertainment TriStarPictures StateStreetPictures CBSFilms ,"Crime Drama Action Thriller Driver Cop Lily George Tillman, Jr.CastleRockEntertainment TriStarPictures StateStreetPictures CBSFilms en"
4935,ja,Howl's Moving Castle,Fantasy Animation Adventure ,Hauru ArechinoMajo Karushifâ ,Hayao Miyazaki,StudioGhibli BuenaVistaHomeEntertainment Mitsubishi d-rights TohokushinshaFilmCorporation ,Fantasy Animation Adventure Hauru ArechinoMajo Karushifâ Hayao MiyazakiStudioGhibli BuenaVistaHomeEntertainment Mitsubishi d-rights TohokushinshaFilmCorporation ja
19908,en,Zombieland,Comedy Horror ,Columbus Tallahassee Wichita ,Ruben Fleischer,ColumbiaPictures RelativityMedia Pariah ,Comedy Horror Columbus Tallahassee Wichita Ruben FleischerColumbiaPictures RelativityMedia Pariah en
10663,en,The Waterboy,Comedy ,BobbyBoucher MamaBoucher VickiVallencourt ,Frank Coraci,TouchstonePictures ,Comedy BobbyBoucher MamaBoucher VickiVallencourt Frank CoraciTouchstonePictures en
1891,en,The Empire Strikes Back,Adventure Action Science Fiction ,LukeSkywalker HanSolo PrincessLeia ,Irvin Kershner,Lucasfilm TwentiethCenturyFoxFilmCorporation ,Adventure Action Science Fiction LukeSkywalker HanSolo PrincessLeia Irvin KershnerLucasfilm TwentiethCenturyFoxFilmCorporation en
9737,en,Bad Boys,Action Comedy Crime Thriller ,DetectiveMikeLowrey DetectiveMarcusBurnett JulieMott ,Michael Bay,ColumbiaPictures DonSimpson/JerryBruckheimerFilms ,Action Comedy Crime Thriller DetectiveMikeLowrey DetectiveMarcusBurnett JulieMott Michael BayColumbiaPictures DonSimpson/JerryBruckheimerFilms en
37137,en,The Naked Gun 2½: The Smell of Fear,Comedy Crime ,FrankDrebin JaneSpencer CaptainEdHocken ,David Zucker,ParamountPictures ,Comedy Crime FrankDrebin JaneSpencer CaptainEdHocken David ZuckerParamountPictures en
9532,en,Final Destination,Horror ,AlexChanceBrowning ClearRivers CarterHorton ,James Wong,NewLineCinema Zide-PerryProductions HardEightPictures ,Horror AlexChanceBrowning ClearRivers CarterHorton James WongNewLineCinema Zide-PerryProductions HardEightPictures en
10316,en,The Ides of March,Drama ,StephenMeyers GovernorMikeMorris PaulZara ,George Clooney,AppianWay CrystalCityEntertainment CrossCreekPictures ExclusiveMediaGroup SmokehousePictures ,Drama StephenMeyers GovernorMikeMorris PaulZara George ClooneyAppianWay CrystalCityEntertainment CrossCreekPictures ExclusiveMediaGroup SmokehousePictures en
2787,en,Pitch Black,Thriller Science Fiction Action ,RichardB.Riddick CarolynFry WilliamJ.Johns ,David Twohy,InterscopeCommunications ,Thriller Science Fiction Action RichardB.Riddick CarolynFry WilliamJ.Johns David TwohyInterscopeCommunications en
12658,en,Someone Like You...,Comedy Romance ,JaneGoodale RayBrown EddieAlden ,Tony Goldwyn,Fox2000Pictures LyndaObstProductions ,Comedy Romance JaneGoodale RayBrown EddieAlden Tony GoldwynFox2000Pictures LyndaObstProductions en
152601,en,Her,Romance Science Fiction Drama ,Theodore Samantha(voice) Catherine ,Spike Jonze,WarnerBros. AnnapurnaPictures ,Romance Science Fiction Drama Theodore Samantha(voice) Catherine Spike JonzeWarnerBros. AnnapurnaPictures en
10866,en,Joy Ride,Mystery Thriller Drama ,FullerThomas LewisThomas Venna ,John Dahl,RegencyEnterprises EpsilonMotionPictures LivePlanet NewRegencyPictures BadRobot ,Mystery Thriller Drama FullerThomas LewisThomas Venna John DahlRegencyEnterprises EpsilonMotionPictures LivePlanet NewRegencyPictures BadRobot en
227707,en,The Adventurer: The Curse of the Midas Box,Fantasy Adventure Family ,MariahMundi Charity Monica ,Jonathan Newman,"MatadorPictures ArcadiaMotionPictures uFilm AfroditaAudiovisual,A.I.E. LeTaxShelterduGouvernementFédéraldeBelgique TelefónicaProducciones Umedia EntertainmentMotionPictures CinemaOne NixFilms InternationalPicturesTwo CronosEntertainmentAIE ","Fantasy Adventure Family MariahMundi Charity Monica Jonathan NewmanMatadorPictures ArcadiaMotionPictures uFilm AfroditaAudiovisual,A.I.E. LeTaxShelterduGouvernementFédéraldeBelgique TelefónicaProducciones Umedia EntertainmentMotionPictures CinemaOne NixFilms InternationalPicturesTwo CronosEntertainmentAIE en"
21349,en,Anywhere But Here,Drama Comedy Romance ,AdeleAugust AnnAugust JoshSpritzer ,Wayne Wang,TwentiethCenturyFoxFilmCorporation Fox2000Pictures ,Drama Comedy Romance AdeleAugust AnnAugust JoshSpritzer Wayne WangTwentiethCenturyFoxFilmCorporation Fox2000Pictures en
19150,en,The Crew,Action Comedy ,BobbyBartellemeo/Narrator Joey'Bats'Pistella Mike'TheBrick'Donatelli ,Michael Dinner,TouchstonePictures ,Action Comedy BobbyBartellemeo/Narrator Joey'Bats'Pistella Mike'TheBrick'Donatelli Michael DinnerTouchstonePictures en
70435,en,Haywire,Action Thriller ,MalloryKane Kenneth Paul ,Steven Soderbergh,IrishFilmBoard RelativityMedia ,Action Thriller MalloryKane Kenneth Paul Steven SoderberghIrishFilmBoard RelativityMedia en
580,en,Jaws: The Revenge,Adventure Thriller ,EllenBrody MichaelBrody Jake ,Joseph Sargent,UniversalPictures ,Adventure Thriller EllenBrody MichaelBrody Jake Joseph SargentUniversalPictures en
9819,en,Marvin's Room,Drama ,Bessie Lee Hank ,Jerry Zaks,MiramaxFilms ScottRudinProductions TribecaProductions ,Drama Bessie Lee Hank Jerry ZaksMiramaxFilms ScottRudinProductions TribecaProductions en
13579,en,The Longshots,Drama Family ,CurtisPlummer Jasmine ClairePlummer ,Fred Durst,CubeVision ,Drama Family CurtisPlummer Jasmine ClairePlummer Fred DurstCubeVision en
20024,en,The End of the Affair,Drama ,MauriceBendrix HenryMiles SarahMiles ,Neil Jordan,ColumbiaPicturesCorporation ,Drama MauriceBendrix HenryMiles SarahMiles Neil JordanColumbiaPicturesCorporation en
2453,en,Harley Davidson and the Marlboro Man,Action Thriller ,HarleyDavidson RobertLeeAnderson/TheMarlboroMan VirginiaSlim ,Simon Wincer,Metro-Goldwyn-Mayer(MGM) Krisjair Laredo ,Action Thriller HarleyDavidson RobertLeeAnderson/TheMarlboroMan VirginiaSlim Simon WincerMetro-Goldwyn-Mayer(MGM) Krisjair Laredo en
6973,en,In the Valley of Elah,History Drama Thriller Crime Mystery ,HankDeerfield DetectiveEmilySanders JoanDeerfield ,Paul Haggis,SummitEntertainment BlackfriarsBridgeFilms NALAFilms SamuelsMedia WarnerIndependentPictures(WIP) ,History Drama Thriller Crime Mystery HankDeerfield DetectiveEmilySanders JoanDeerfield Paul HaggisSummitEntertainment BlackfriarsBridgeFilms NALAFilms SamuelsMedia WarnerIndependentPictures(WIP) en
11156,fr,Coco Before Chanel,Drama History ,"Gabrielle'Coco'Chanel EtienneBalsan Arthur""Boy""Capel ",Anne Fontaine,France2Cinéma HautetCourt SCOPEInvest Ciné@ Canal+ WarnerBros. CinéCinéma ScopePictures Soficapital France2(FR2) LeTaxShelterduGouvernementFédéraldeBelgique Cofinova5 FilmsDistribution BanquePopulaireImages9 ,"Drama History Gabrielle'Coco'Chanel EtienneBalsan Arthur""Boy""Capel Anne FontaineFrance2Cinéma HautetCourt SCOPEInvest Ciné@ Canal+ WarnerBros. CinéCinéma ScopePictures Soficapital France2(FR2) LeTaxShelterduGouvernementFédéraldeBelgique Cofinova5 FilmsDistribution BanquePopulaireImages9 fr"
354110,en,Forsaken,Western Drama ,Mary-AliceWatson JohnHenryClayton Rev.Clayton ,Jon Cassar,MindsEyeEntertainment PanaceaEntertainment MovingPicturesMedia ,Western Drama Mary-AliceWatson JohnHenryClayton Rev.Clayton Jon CassarMindsEyeEntertainment PanaceaEntertainment MovingPicturesMedia en
22215,en,Cheri,Drama Comedy Romance ,Lea MadamePeloux Chéri ,Stephen Frears,PathéRennProductions UKFilmCouncil AramidEntertainmentFund Canal+ BillKenwrightFilms Pathe DeutscheFilmförderfonds(DFFF) RégionIle-de-France France3Cinema CentreNationaldelaCinématographie(CNC) NationalLotterythroughUKFilmCouncil FilmstiftungNordrhein-Westfalen CineProductions MMCStudios TiggyFilms BanquePopulaireImages9 CheriProductions ErsteMMC-Production ,Drama Comedy Romance Lea MadamePeloux Chéri Stephen FrearsPathéRennProductions UKFilmCouncil AramidEntertainmentFund Canal+ BillKenwrightFilms Pathe DeutscheFilmförderfonds(DFFF) RégionIle-de-France France3Cinema CentreNationaldelaCinématographie(CNC) NationalLotterythroughUKFilmCouncil FilmstiftungNordrhein-Westfalen CineProductions MMCStudios TiggyFilms BanquePopulaireImages9 CheriProductions ErsteMMC-Production en
11632,en,Vanity Fair,Drama Romance ,BeckySharp RawdonCrawley GeorgeOsborne ,Mira Nair,AllianceFilms FocusFeatures ,Drama Romance BeckySharp RawdonCrawley GeorgeOsborne Mira NairAllianceFilms FocusFeatures en
30596,cn,Bodyguards and Assassins,Drama Action History ,SumChung-Yang/ShenChong-Yang LiYu-Tang Prof.ChenXiaobai ,Teddy Chan,ChinaFilmGroupCorporation ,Drama Action History SumChung-Yang/ShenChong-Yang LiYu-Tang Prof.ChenXiaobai Teddy ChanChinaFilmGroupCorporation cn
3021,en,1408,Horror Thriller ,MikeEnslin GeraldOlin LillyEnslin ,Mikael Håfström,TheWeinsteinCompany DiBonaventuraPictures DimensionFilms ,Horror Thriller MikeEnslin GeraldOlin LillyEnslin Mikael HåfströmTheWeinsteinCompany DiBonaventuraPictures DimensionFilms en
957,en,Spaceballs,Comedy Science Fiction ,PresidentSkroob/Yoghurt DarkHelmet LoneStarr ,Mel Brooks,BrooksfilmsLtd. Metro-Goldwyn-Mayer(MGM) ,Comedy Science Fiction PresidentSkroob/Yoghurt DarkHelmet LoneStarr Mel BrooksBrooksfilmsLtd. Metro-Goldwyn-Mayer(MGM) en
256917,en,The Water Diviner,War Drama ,JoshuaConnor Ayshe MajorHasan ,Russell Crowe,HopscotchFeatures FearofGodFilms ,War Drama JoshuaConnor Ayshe MajorHasan Russell CroweHopscotchFeatures FearofGodFilms en
251,en,Ghost,Fantasy Drama Thriller Mystery Romance ,SamWheat MollyJensen OdaMaeBrown ,Jerry Zucker,ParamountPictures ,Fantasy Drama Thriller Mystery Romance SamWheat MollyJensen OdaMaeBrown Jerry ZuckerParamountPictures en
544,en,There's Something About Mary,Romance Comedy ,MaryJensen TedStroehmann PatHealy ,Bobby Farrelly,TwentiethCenturyFoxFilmCorporation ,Romance Comedy MaryJensen TedStroehmann PatHealy Bobby FarrellyTwentiethCenturyFoxFilmCorporation en
11395,en,The Santa Clause,Fantasy Drama Comedy Family ,SantaClaus/ScottCalvin Dr.NeilMiller LauraCalvinMiller ,John Pasquin,WaltDisneyPictures HollywoodPictures ,Fantasy Drama Comedy Family SantaClaus/ScottCalvin Dr.NeilMiller LauraCalvinMiller John PasquinWaltDisneyPictures HollywoodPictures en
